Short Name,Full Name,Year,Term,Faculty,Course Types,Credits,Instructors,TAs,Assessment count,Session count,Course outcomes: all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 327 (Winter 2016 LEC B1 B2 SEM J1),PHARM 327 Wi16 - NUTRITION Combined LEC SEM Wi16,2016,Winter,Cross Listed Courses,"Pharmaceutical Sciences,, Therapeutics,",,Hoon Sunwoo,,2,26,"By the end of this course, students will be able to know and understand nutritional terminology, what a healthy diet is, macro/micro nutrient requirements, and the role of nutrients in health and disease states (obesity, diabetes, cardiovascular, osteoporosis, gut diseases, cancer, autoimmune-inflammatory diseases, and metabolic syndrome).","By the time students finish the course, they should be able to explain their learning and knowledge in the area of nutrition to others. This will be tested by multiple choices and short-answer exam questions.","By the end of this course, students will be able to develop an appreciation of the fundamental importance of nutrition.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 497 (LEC B1 Wi16),PHARM 497 ENDOCRINE (LEC B1 Wi16),2016,Winter,Faculty of Pharmacy and Pharmaceutical Sciences,,,Candace Necyk,,5,21,Identify the main anatomy components of the endocrine system.,"Describe the physiological effects of the following: adrenal, thyroid, parathyroid, neurohypophyseal and pancreatic hormones.","Describe the epidemiology, etiology, and risk factors of endocrine disorders.","Describe the pathophysiology of endocrine disorders, including clinical presentation, symptomatology, and long-term health consequences.",Recognize the main structural features of drugs used to manage endocrine disorders.,Explain the pharmacologic effects of drugs used in the management of endocrine disorders.,Describe pharmacokinetic and pharmacodynamic principles to the treatment of endocrine disorders.,Describe actions and adverse effects of common natural health products used for management of endocrine disorders.,Describe the specific laboratory tests used in the diagnosis and monitoring of endocrine disorders.,"Describe the therapeutic approach incorporating non-pharmacologic and pharmacologic treatments to the prevention, treatment and management of endocrine disorders, including use of specific target drugs for condition as well as alternative therapies (dose, route of administration, length of therapy, monitoring parameters).","Recognize and understand the appropriate acute management strategies for patients with diabetes, including travel, exercise and acute illness.",Describe the toxicity of medications used in the management of endocrine disorders.,Identify ethical and cultural issues surrounding endocrine disorders.,Identify the role and the responsibility of the pharmacist within the course of the disease state and its therapy.,Identify applicable health system resources.,"Apply concepts and knowledge of medicinal chemistry, pharmacology, and therapeutic principles for pharmacologic management of endocrine disorders.",Identify actual and potential drug-related problems associated with pharmacologic management of endocrine disorders.,"Develop a patient care plan related to the care of patients with endocrine disorders, including appropriate monitoring and documentation.",Identify and resolve clinically significant drug interactions.,"Select appropriate treatment for special groups (e.g., pediatrics, geriatrics, pregnant or lactating women).",Identify when to inform physicians and caregivers if there are danger signs apparent in the assessment.,Identify and retrieve appropriate sources of information needed to resolve drug related problems.,Use the principles of evidence-based medicine to critically evaluate the validity and applicability of information from various literature resources.,"Develop a caring, empathic attitude for patients experiencing of the conditions of primary focus.",Develop an appreciation of the interdisciplinary nature of patient care.,Accept responsibility for keeping abreast of emerging technologies and drugs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 330A (Fall 2018 LAB D3 LEC C1),PHARM 330A Fa18 - COMPREHENSIVE PATIENT ASSESS 1 Combined LAB LEC Fa18,2018,Fall,Cross Listed Courses,"BSc in Pharmacy, 2nd year",3,"Gillian Johnson, Renette Bertholet, Theresa Charrois",,5,24,Describe the differences in case presentation formats,Describe language that is appropriate for explaining risk/benefit to patients,Explain the purpose and place of patient decision aids,Describe the principles of shared decision making (SDM),Demonstrate an understanding of the standards of practices regarding: Acting professionally (Standard 1 & 2); Considering appropriate information (Standard 3); Determining the appropriateness of a prescription (Standard 6); Adaptation of prescriptions (Standard 11 & 12); Dispensing a prescription (Standard 7); Documentation (Standard 18),Differentiate the scope of practice of pharmacists and pharmacy technicians,Describe the steps of a minor ailments assessment and assess when to refer a patient,"Describe the process of medication reconciliation and seamless care, and how it applies to transitions of care","Apply the standards of practice, laws and regulations governing pharmacy practice in community pharmacy; Interpret and process prescription orders; Assess prescriptions for appropriateness; Integrate the drug use process and the patient care process in a community pharmacy setting (reviewing, processing and checking prescriptions); Apply basic pharmaceutical math in the drug use process; Discuss ethical issues and professionalism",Complete a medication reconciliation for ensuring continuity in patient care during: Admission; Discharge; Transition between facilities; Create a â€œbest possible medication discharge planâ€ù,"Demonstrate effective verbal communication skills when: conducting patient interviews, interacting with pharmacy colleagues and other healthcare professionals, communicating recommendations and rationale to patients and other health care providers; Present a case to a healthcare professionals; Present an article using a journal club format; Engage in a shared decision making (SDM) discussion to demonstrate the principles of SDM; Engage in a risk:benefit discussion of therapeutic alternatives to demonstrate ability to use appropriate language and tools","Demonstrate the mastery of a skill by teaching how to properly use and counsel on respiratory devices; Demonstrate effective written communication skills when communicating with patients, caregivers and other healthcare professionals, documenting patient care activities and when responding to drug information questions; Communication to other healthcare professionals with documentation  (DAP) notes and care plans; Prepare a discharge prescription ",Identify and report an adverse drug reaction,Demonstrate the principles of evidence based clinical practice to solve drug therapy and health related issues; Locate and apply appropriate tertiary literature in response to a clinical  question,"Educate patients and caregivers on safe, effective and appropriate medication use, health and wellness, medication administration, self-care, home health care equipment and health monitoring devices.","Create a patient database by gathering appropriate patient related  information; Assess a patient for an allergy, drug intolerance and adverse event; Assess a patientâ€™s relevant physical findings in order to evaluate drug  therapy; Assess a patient for non-adherence and develop a plan to make appropriate recommendations to patients with both intentional and non-intentional adherence ; Identify, resolve and monitor patients who have drug-related problem(s); Determine appropriateness to extend refills, adapt prescriptions, recommend changes to therapy, initiate/prescribe therapy (for minor ailments) and/or refer to physicians; Prioritize drug-related problems; Provide rationale for therapeutic decision making; Create a â€œBest possible medication listâ€ù","Apply the patient care process to patients presenting to a community pharmacy and hospital setting, including:",Display a professional attitude as outlined in professionalism expectations,Assume the role of the pharmacist in each of the activities and take responsibility and accountability.,Function as a team member/leader of an interprofessional team during group activities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 427 (Winter 2018 LEC B1 SEM J1),PHARM 427 Wi18 - PAIN Combined LEC SEM Wi18,2018,Winter,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 2nd year",1,John Ussher,,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 351 (LEC A1 Fa18),PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC A1 Fa18),2018,Fall,Faculty of Pharmacy and Pharmaceutical Sciences,BSc in Pharmacy,2,Dr. Dion Brocks,,4,35,"Comprehend one and two compartmental models, including the underlying reasons for the appearance of more than one compartment in a plasma concentration vs. time profile.","Use the knowledge obtained from determination of pharmacokinetic parameters to devise an individualized dosing regimen for a patient, tailored to achieve a therapeutic goal of concentration and/or effect.",Comprehend concepts related to nonlinear elimination of drug.,Recognize factors that can influence the relationship between plasma concentrations and pharmacodynamics potency of drugs,Recognize the relationship between pharmacokinetics and therapeutic relevance in: a. Extremes of age b. Genetic differences in drug metabolism (polymorphism) c. Diminished renal function d. Concomitant administration of interacting drugs e. Drug disposition in maternal and infants (pregnancy and breastmilk,"Explain the following pharmacokinetic concepts:a. First and zero order rate processes. b. Rates, rate constants, and intercepts. c. Total body clearance (CL). d. Volume of distribution (Vd).","Understand the relationship between organ clearance and total body clearance, and detail the mechanisms involved in renal and hepatic drug clearance of a particular drug.","Identify the relationships between different pharmacokinetic parameters and blood fluid concentrations after drug administration by the intravenous, oral and injectable routes.",Grasp the concept of steady state and its dependency on half-life in relation to constant intravenous infusion and repeated dose administration.,"Determine CL, Vd, and other dependent pharmacokinetic parameters (half-life, maximum concentration after dosing, area under the concentration vs. time curve) from plasma concentration vs. time data.","Use knowledge related to measures of organ clearance to predict changes in blood levels when physiological 3 factors or clinical conditions are present that may affect blood flows, intrinsic clearance and transporter function.",Become proactive in including and considering concepts of therapeutic drug monitoring in practice skills.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 437 (Winter 2018 LEC B1 SEM J1),PHARM 437 Wi18 - BONE AND JOINT Combined LEC SEM Wi18,2018,Winter,Cross Listed Courses,,3,Dr. Dion Brocks,,0,2,"Outline the epidemiology, etiology and pathophysiology of the reproductive & sexual health and musculoskeletal/joint conditions covered.","Describe the risk factors, clinical presentation, and assessment parameters (signs and symptoms, laboratory values/tests, physical findings and diagnostic measurements) of the conditions covered. ","Explain the mechanism of action, pharmacokinetic principles, clinical effect(s), adverse effects & drug interactions for the medication classes covered.","Describe the therapeutic approach to managing the conditions covered, including:","a. guideline recommendations and clinical targets,","b. pharmacological (dose, duration of therapy, monitoring parameters),","c. non-pharmacological treatments, and",d. CAM.,Outline the economic and health policy issues as they relate to reproductive & sexual health and musculoskeletal/joint conditions covered.,Identify ethical issues in the management of reproductive & sexual health and musculoskeletal/joint conditions covered.,"Conduct a patient assessment using relevant data from the patient history, review of systems, laboratory tests, diagnostic imaging and drug therapy in order to provide patient care.",Identify and locate sources of information needed to provide patient care.,"Develop a therapeutic and monitoring plan, taking into consideration patient factors, efficacy, toxicity, cost, route of administration etc.",Manage clinically significant drug interactions involving medications used to treat reproductive & sexual health and musculoskeletal/joint conditions.,Utilize an evidence-based approach to therapeutic management of reproductive & sexual health and musculoskeletal/joint conditions.,Evaluate and apply information from literature and other resources to provide patient care.,Utilize independent and collaborative approaches to learning.,"Develop a caring, empathic attitude for patients experiencing the conditions covered.",Develop an appreciation of the interdisciplinary nature of patient care.,Appreciate the need for lifelong learning skills that will enable maintenance of competence through keeping abreast of emerging technologies and drugs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 397 (Fall 2018 LEC A1 SEM E1),"PHARM 397 Fa18 - VALUES, UROLOGY & NEPHROLOGY Combined LEC SEM Fa18",2018,Fall,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 2nd year",2,Michael Doschak,,5,27,"Describe the anatomy of the kidney, ureters, bladder, and urethra.","Describe the physiology of the ureters, bladder and urethra including a general outline of bladder function and micturition.","Describe the physiology of the kidney including regulation of glomerular filtration, sodium/water balance, fluid balance, acid-base balance as well as other electrolytes, tubular reabsorption and secretion.","Explain the major functions and consequences of disturbances of: sodium, potassium, magnesium, calcium, and phosphate.","Describe the etiology, pathophysiology, clinical presentation, and compensatory mechanism of the four acid-base disorders.","Describe the pathophysiology of renal disorders including acute kidney injury, chronic kidney disease, nephrolithiasis, and incontinence including clinical presentation and symptomatology and long term health consequences","Describe the epidemiology, etiology, and risk factors of the following: renal disorders including acute kidney injury, nephrolithiasis, Chronic Kidney Disease, and LUTS.","Explain and interpret pertinent serum chemistry laboratory values, as well as specific laboratory tests used in the diagnosis and monitoring of acute kidney injury, chronic kidney disease, nephrolithiasis, and lower urinary tract symptoms (LUTS).",Identify the role and the responsibility of the pharmacist within the course of the disease state and its therapy.,"Describe the therapeutic approach incorporating non-pharmacologic and pharmacologic treatments for electrolyte disorders, acid-base disorders, acute kidney injury, chronic kidney disease, nephrolithiasis, and LUTS including use of specific target drugs for the condition as well as alternative therapies (dose, route of administration, length of therapy, monitoring parameters).","Explain the effects of drugs used in the management of electrolyte disorders, acute kidney injury, chronic kidney disease, nephrolithiasis, and LUTS.","Identify medications which can cause renal toxicity, and describe the appropriate management.","Describe the principles of the various Renal Replacement Therapies (Hemodialysis, Peritoneal Dialysis, and Continuous Renal Replacement Therapy). ",Describe the societal and economic impact of LUTS,"Explain the interdisciplinary approach to acute kidney injury, chronic kidney disease nephrolithiasis, and LUTS management.","Assess fluid balance based on medical history as well as presenting signs and symptoms, and recommend appropriate management of the patient.",Calculate creatinine clearance and adjust doses for medications that are renally eliminated.,"Identify the presenting signs and symptoms of electrolyte disorders, acid-base disorders, acute kidney injury, chronic kidney disease, nephrolithiasis, and LUTS and describe criteria used to make the diagnosis.",Identify when to inform physicians and caregivers if there are danger signs apparent in the assessment.,Assess lab data in order to manage medical condition and medication regimen.  ,"Discuss the therapeutic options, including risks and benefits, and medication and alternative therapy choices.",Identify appropriate monitoring parameters.,Recommend appropriate changes to therapy based on patient outcomes and monitoring parameters.,"Apply concepts and knowledge of pharmacology and therapeutic principles in selecting and monitoring drug therapy for the management of electrolyte disorders (hyper/hyponatremia, hyper/hypokalemia), acid-base disorders, acute kidney injury, chronic kidney disease nephrolithiasis, and LUTS.",Describe how to triage a given patient in a community setting and identify when to refer them to medical attention as appropriate.,"Design pharmaceutical care plans including alternatives (drug, non-drug), recommendations, implementation, monitoring and follow up for patients with electrolyte disorders, acute kidney injury, nephrolithiasis, and LUTS",For each of the conditions described the student should:," Identify actual and potential drug-related problems relating to electrolyte disorders, acute kidney injury, chronic kidney disease, nephrolithiasis, and LUTS in patient cases.",Identify and locate sources of information needed to solve drug-related problems ,"Utilize an evidence-based approach to therapeutic management of electrolyte disorders, acid-base disorders, acute renal failure, chronic kidney disease, nephrolithiasis, and LUTS.","Identify actual and potential drug-related problems relating to electrolyte disorders, acute kidney injury, chronic kidney disease, nephrolithiasis, and LUTS in patient cases.",Accept responsibility for keeping abreast of emerging technologies and drugs,"Develop a caring, empathic attitude for patients experiencing the conditions of primary focus. ",Work effectively within the healthcare team.,Develop an appreciation of the interdisciplinary nature of patient care.,,,,,,,,,,,,,,,,,,,,,,,
PHARM 387 (Winter 2018 LEC B1 SEM J1),PHARM 387 Wi18 - PEDIATRICS / GERIATRICS Combined LEC SEM Wi18,2018,Winter,Cross Listed Courses,"Therapeutics,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 3rd year",1.5,Cheryl Sadowski,,4,23,Describe the challenges of providing care in a population with limited evidence.,"Describe the use and effect of drugs, pharmacoepidemiology, including prescription, non-prescription medication, and natural health products.","Describe risks for adverse drug events in pediatric and geriatric patients, and explain why they are more susceptible to adverse events.",Identify and describe age-appropriate communication strategies.,"Describe the role that culture, religion, and ethnicity may play in health and decision-making.",Identify controversial health issues involving pediatric and geriatric populations,"Define and be able to use the following terms in a clinical context: geriatrics, gerontology, elderly, aging, frailty.",Describe common stereotypes and biases toward aging in our western society.," Explain the demographics of aging, and how that may impact society and the healthcare system.",Briefly describe the psychosocial aspects of aging and be able to explain the role of the pharmacist in dealing with these aspects.,Describe the physiologic alterations associated with normal aging that modify drug response in the elderly patient.,"Describe the pharmacokinetic and pharmacodynamic changes associated with aging, and apply the principles to medications commonly used in geriatrics.", List the most common chronic diseases and causes of death in seniors.,Contrast disease presentation between the young adult and the elderly adult.,Identify medications that are considered inappropriate or high risk in older adults and explain why they are inappropriate or high risk.,Describe how criteria were developed to classify medications as appropriate or inappropriate in seniors.,Define polypharmacy and underutilization in terms of medications in seniors.,Contrast the presentation of adverse events in the elderly compared to the young adult.,Describe the impact of falls on the senior population.,Identify risk factors for falls in older individuals.,Describe appropriate interventions for falls.,Contrast how a geriatric syndrome is different than a disease state.,List the common geriatric syndromes.,Discuss the role of the pharmacist in medication management of seniors.,Identify methods of appropriately communicating with older adults who are hard of hearing.,Describe the role of the pharmacist in working with home care.,Identify appropriate home care supports for a given patient.,Categorize the types of abuse commonly suffered by seniors.,Describe the role of the pharmacist in reducing elder abuse,"Explain the demographics of the pediatric population in society, and explain how that may impact our role as pharmacists. (e.g. improvement of childhood illnesses, trend towards chronic disease management)","Identify and discuss some of the challenges involved in treating the pediatric population, including communication strategies, presentation of illness and the management and administration of medications to infants and children.",Discuss the importance of medication safety and identify measures used to ensure safe medication practices,Review pediatric toxicology and discuss preventative interventions that pharmacists can promote to patients or utilize in their practice to minimize pediatric toxicological poisonings or incidences.,Discuss basic neonatal care and challenges including premature birth.,Explain how pharmacokinetic parameters are different in infants and children versus adults.," Explain the significant differences in physiologic parameters between adolescents, children, toddlers and infants, including premature babies, and neonates",Identify and discuss appropriate management plans for common pediatric concerns such as teething and fevers.,"Identify and discuss appropriate management plans for common pediatric gastrointestinal illnesses (e.g. vomiting, diarrhea, dehydration, colic, and constipation).",Discuss presentation and treatment for common pulmonary pediatric illnesses; croup and bronchiolitis.,"Describe the various forms of pediatric abuse and discuss the Child, Youth and Family Enhancement Act and the responsibilities that are associated with the Act",Discuss the management and implications involved with a diagnosis of autism.,Describe the role of pharmacists in the care of pediatric and geriatric patients.,Use tools to assess medication appropriateness and medication management in seniors.,Be able to triage patients in a community setting and refer them to medical attention as appropriate.,Apply applicable pharmacokinetic parameters to monitor patients and assess appropriate use of medications., Apply knowledge and skills to establish safe and effective drug use.,Utilize when available an evidence-based approach to therapeutic management of pediatric and geriatric patients.,Identify sources of information needed to solve drug-related problems specific to the populations being studied.,Identify and be able to recommend aids to assist in medication management and administration.,"Empathize with children, older adults, and caregivers regarding challenging decision-making.",Take and defend a position on a controversy related to pediatrics and geriatrics using evidence-based arguments.,Prepare and present a personal script to address a controversial topic.,Communicate position through oral and written formats.,"Develop a caring, empathic attitude for and response to pediatric and geriatric patients","Develop an appreciation of the comprehensive, interdisciplinary nature of patient care for children and older adults",Appreciate the challenges related to decision-making and advocacy in grey areas of clinical practice and health.,,
PHARM 501 (Fall 2018 LEC A1 SEM E1),PHARM 501 Fa18 - CRITICAL ANALYS EVIDENCE PRACT Combined LEC SEM Fa18,2018,Fall,Cross Listed Courses,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time),3,"Mark Makowsky, BSP, PharmD, ACPR",,5,26,"Formulate an answerable (i.e., focused) question.",Demonstrate an ability to search online databases including synthesized sources for the best evidence.,"Critically appraising various types of evidence for validity, clinical relevance, and applicability.",Apply evidence to clinical situations while individualizing recommendations based on clinical expertise and patient values.,Evaluate the effectiveness and efficiency of your educational process.,Demonstrate the EBCP process for answering clinical questions in practice.,"Formulate focused clinical questions using the PICO approach in the domains of Therapy, Harm, Prognosis, Diagnosis and Harm.",Describe available resources according to the 6S hierarchy of pre-appraised evidence and demonstrate the ability to search these resources to find the best evidence according to the type of question being asked.,"Compare, contrast and hierarchically categorize the most commonly encountered study designs by pharmacists in clinical practice according to the type of question being asked.",Effectively provide a verbal study synopsis.,"Critically appraise the most common types of clinical studies pertinent to clinical pharmacist practice for validity, clinical relevance, and applicability.  ",Calculate and interpret various estimates of treatment effect.,"Apply evidence, patient values, and clinical expertise and the principles of shared decision making to confidently & competently manage a patientâ€™s medication therapy.",Demonstrate skills in selfâ€“directed learning and self-reflection as required for continuous professional development.,Apply verbal and written communication skills important for collaboration in professional team environments.,Confidently and competently teach a group of health care professionals about a discrete concept relevant to EBCP.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 538 (Fall 2017 SEM 800) PHARM 539 (Winter 2018 SEM 850),PHARM 538 PHARM 539 Fa17 Wi18 - Combined Section (SEM Fa17 Wi18),2018,Fall,Cross Listed Courses,"Doctor of Pharmacy (PharmD), Doctor of Pharmacy (PharmD) for BScPharm Students",1,"Sheila Walter, Ken Cor",,14,11,Envision oneâ€™s future role in pharmacy practice,Deliver effective feedback,Apply clinical judgment and critical thinking skills,Develop a tool for practice based consideration of a clinical question and review of literature,Communicate effectively in writing,Demonstrate effective verbal and nonverbal communication skills ,Demonstrate a process to develop and maintain professional competence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 203 (LEC A1 Fa18),PHARM 203 INTRODUCTION TO PHARMACOLOGY (LEC A1 Fa18),2018,Fall,Faculty of Pharmacy and Pharmaceutical Sciences,Doctor of Pharmacy (PharmD),4,"Dr. Paul Jurasz, Dr. John Ussher",,2,54,Explain the basic principles of drug-receptor theory including differences between drug affinity vs. efficacy and drug selectivity vs. specificity.,"Describe drugs as agonists, partial agonists, antagonists, or inverse agonists and how they influence dose-response.",Identify common biological drug targets.,Identify major classes of chemical and biological mediators that underlie the basis of drug action.,Understand how drugs act on major physiological systems including: neuropharmacology; cardiovascular pharmacology; pulmonary pharmacology; renal pharmacology; gastrointestinal pharmacology; endocrine pharmacology; reproductive pharmacology; hematopoietic/bone pharmacology; inflammatory response,Understand principles of cancer chemotherapy.,Understand principles of anti-microbial drugs.,Apply pharmacological principles to therapeutics problems.,Appreciate the need for lifelong learning that will enable maintenance of competence through keeping abreast of emerging technologies and drugs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 536 (Fall 2018 CLN 800 801),PHARM 536 Fa18 / Wi19 - ADV PHARM PRAC EXP PART 3 Combined CLN Fa18,2018,Fall,Cross Listed Courses,,3,Ann Thompson,,0,0,Apply fundamental knowledge in daily practice.,Develop personal and professional leadership skills.,"Respond appropriately using best evidence, to drug information requests and proactively seek answers to self-identified questions to care for patients.","Work collaboratively with the patient, family, caregivers and other healthcare professionals to facilitate the management of the patient's health needs.","Promote the health of communities and populations (e.g. cultural groups, the vulnerable, disease awareness and prevention) and integrates health promotion into patient care (e.g. encourage vaccinations, lifestyle changes, etc.)","Communicate effectively with patients, family members, caregivers and team members both verbally and in writing.",Exercise critical thinking and clinical judgment and inter-professional collaboration (when possible) to make informed decisions and solve problems.,Provide patient care and manage patientsâ€™ medication and health needs.,Demonstrate a commitment to learning by evaluating their practice and knowledge/skills to identify areas for development.,"Demonstrate professionalism to patients and others, and practice in a manner demonstrating professional accountability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 334 (Winter 2018 LEC B1 SEM J1 J2),PHARM 334 Wi18 - HLTH PROF COMM PART 2 Combined LEC SEM Wi18,2018,Winter,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",1,Lisa Guirguis,,6,25,Apply communication techniques for monitoring medications ,Explain the importance of stress management in professional life,"Compare and contrast concordance, compliance, and adherence frameworks ",Identify supportive communication techniques to assess patients medication to assess med taking behaviours and detect barriers,Compare and contrast intentional and unintentional medication taking behaviours ,Describe the elements of a medication history,Differentiate strategies to communicate with patients with vision and hearing loss. ,Identify communication challenges associated with providing care to a patient whose first language is not English. ,Outline effective patient education skills,Describe the appropriate process for working with an interpreter in a healthcare setting. ,Define shared decision making and differentiate it from other decision making models.,Identify several strategies for effectively communicating risk,Select and integrate communication techniques to effectively communicate with other healthcare professionals.,Explain a process to manage emotional consults,Identify core principles and key skills of motivational interviewing,"Engage in respectful, empathetic, compassionate, non-judgmental, culturally safe, tactful conversations with patients and health team members.",Engage in effective partnerships with their patients to support positive behaviour changes,"Demonstrate appropriate techniques for dealing with anger, conflict, and lack of trust ","Communicate effectively with people with vision, hearing loss or who are using a translator",Apply the Three Talk model to make a shared decisions,Select and integrate communication techniques to effectively communicate risk to patients,Establish organization and flow while taking a full medication history,"Listen, actively solicit and respond appropriately to ideas, opinions and feedback from others.", Practice self-care activities to manage stress in professional life, Detect and address barriers to patients medication taking behaviors using supportive probing techniques ," Provide timely, clear responses that are tailored to the context and audience.",Reflect on communication skills,Accept responsibility for communicating professionally through both student and professional career ,Advocate for pharmacists role in monitoring medication therapy at the medication refill,Foster curiosity to understand and appreciate patients unique life experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 496 (LEC A1 Sp18),PHARM 496 CLINICAL PHARMACOGENOMICS (LEC A1 Sp18),2018,Spring,Faculty of Pharmacy and Pharmaceutical Sciences,,3,Patrick Mayo,,5,11,Describe the ethical and medical-legal implications of genomic testing.,Describe and interpret PGx studies from the drug development studies.,Describe and interpret PGt/PGx test results as derived from different sample types,Explain the scientific basis of genetic influence on pharmacokinetics (PK) and pharmacodynamics (PD) related to drug and/or drug dose selection.,"Define pharmacogenetics (PGt), pharmacogenomics (PGx), and the related nomenclature",Relate pharmacist competencies in PGt/PGx to science and application.,Associate genetic and non-genetic factors which define a patientâ€™s phenotype relative to response to medication therapy. ,Recommend specific alternative therapies and/or precision doses of specific medications based on PGt/PGx results.,Create a strategy for developing monitoring patients for polymorphisms affecting drug pharmacokinetics and pharmacodynamics.,Identify drug-gene and drug-drug-gene interactions in medication lists.,Identify patient phenotypes based on a careful assessment of medication and disease histories,Recognize your role as a patient advocate for PGx based precision medicine and your collaborative role on the precision health team,Recognize your role as an expert on pharmacogenomics that influence clinical outcomes.,Recognize that with drug dosing one size does NOT fit all.,Treat all patients as individuals.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 505 (Summer 2018 SEM 850) PHARM 545 (Summer 2018 SEM 850),PHARM 505 PHARM 545 Su18 - Combined Section (SEM Su18),2018,Spring,Cross Listed Courses,,1,Patrick Mayo,,0,0,Participate in peer review and deliver effective feedback,Write clearly using organized process and appropriate vocabulary ,Respond to & manage interaction with a professional audience,Demonstrate effective communication and presentation skills including the use of visual aids,Synthesize information to design materials to educate a target audience ,Demonstrate self-assessment and reflective learning skills,Enhance process to develop & maintain professional competence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 531 (Spring 2018 LEC A1 SEM E1),PHARM 531 Sp18 - CRITICAL ANALYSIS OF EVIDENCE Combined LEC SEM Sp18,2018,Spring,Cross Listed Courses,,3,Morgan Basiuk,,5,14,Demonstrate the EBCP process for answering clinical questions in practice.,Demonstrate the ability to search for and find the best evidence according to the type of question being asked.,Effectively provide a verbal study synopsis.,"Critically appraise the most common types of clinical studies pertinent to clinical pharmacist practice for validity, clinical relevance, and applicability. ",Calculate and interpret various estimates of treatment effect.,"Apply evidence, patient values, and clinical expertise and the principles of shared decision making to confidently & competently manage a patientâ€™s medication therapy.",Demonstrate skills in selfâ€“directed learning and self-reflection as required for continuous professional development.,Apply verbal and written communication skills important for collaboration in professional team environments.,Demonstrate professional attitude and behaviour consistently and work collaboratively with other group members to achieve an evidence-based clinical practice.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa18),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa18),2018,Fall,Faculty of Pharmacy and Pharmaceutical Sciences,BSc in Pharmacy,2,Jody Shkrobot,,15,14,"Clarify roles, responsibilities and expertise of team members, identifying overlaps and gaps.",Apply regulatory and profession best practices to manage the distribution of medications in a variety of practice settings.,"Evaluate factors critical to safe and efficient medication distribution systems including pharmacy layout, workflow, technology and automation.",Evaluate the quality of care and the cost effectiveness of services they provide.,"Disclose, manage and report errors, incidents and unsafe practices.",Ensure that pharmacy technicians and staff are delegated and undertake functions appropriate to their training and legislation.,"Apply best practices in staff selection, training, development and evaluation.",Critique the impact of funding and payment policies on the provision of professional services.,Describe strategic planning principles.,Describe marketing principles in the context of supply and demand for professional services.,Utilize inventory control concepts to maintain an inventory control system.,Create a business plan for the provision of professional services.,Help maintain a healthy work environment and assist with conflict management.,"Make their points of view known, listen to and respect the opinions of others, defend points of view if necessary.","Contribute to planning, organizing and performing of work to be done, and integrating evidence while evaluating the results.","Support continued efforts of the group by providing positive feedback, including evidence of progress and impact.","Set priorities and manage their time to balance patient care, workflow and practice requirements.",Adapt their practice to fulfill evolving professional roles.,"Anticipate, recognize and manage human, environmental and medication distribution situations that place patients at risk.","Supervise members of the pharmacy team, including pharmacy technicians, to ensure competent performance of functions.",Develop a willingness to accept leadership roles where appropriate.,Develop a willingness to respect the rules established by the group.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
