Short Name,Full Name,Faculty,Category,Instructors,TAs,Assessment title,Assessment type,Format,weight,Cumulative,due date,Specific objectives,Course Outcomes: all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 327 (Winter 2016 LEC B1 B2 SEM J1),PHARM 327 Wi16 - NUTRITION Combined LEC SEM Wi16,Cross Listed Courses,"Pharmaceutical Sciences,, Therapeutics,",Hoon Sunwoo,,Midterm,Exam,Multiple choice,50,,16-01-21,,"By the end of this course, students will be able to know and understand nutritional terminology, what a healthy diet is, macro/micro nutrient requirements, and the role of nutrients in health and disease states (obesity, diabetes, cardiovascular, osteoporosis, gut diseases, cancer, autoimmune-inflammatory diseases, and metabolic syndrome).","By the time students finish the course, they should be able to explain their learning and knowledge in the area of nutrition to others. This will be tested by multiple choices and short-answer exam questions.","By the end of this course, students will be able to develop an appreciation of the fundamental importance of nutrition.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 327 (Winter 2016 LEC B1 B2 SEM J1),PHARM 327 Wi16 - NUTRITION Combined LEC SEM Wi16,Cross Listed Courses,"Pharmaceutical Sciences,, Therapeutics,",Hoon Sunwoo,,FInal,Exam,Multiple choice,50,,16-02-12,,"By the end of this course, students will be able to know and understand nutritional terminology, what a healthy diet is, macro/micro nutrient requirements, and the role of nutrients in health and disease states (obesity, diabetes, cardiovascular, osteoporosis, gut diseases, cancer, autoimmune-inflammatory diseases, and metabolic syndrome).","By the time students finish the course, they should be able to explain their learning and knowledge in the area of nutrition to others. This will be tested by multiple choices and short-answer exam questions.","By the end of this course, students will be able to develop an appreciation of the fundamental importance of nutrition.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 497 (LEC B1 Wi16),PHARM 497 ENDOCRINE (LEC B1 Wi16),Faculty of Pharmacy and Pharmaceutical Sciences,,Candace Necyk,,Pre-Seminar Quiz 1,Quiz,Written and multiple choice,5,,16-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 497 (LEC B1 Wi16),PHARM 497 ENDOCRINE (LEC B1 Wi16),Faculty of Pharmacy and Pharmaceutical Sciences,,Candace Necyk,,Pre-Seminar Quiz 2,Quiz,Written and multiple choice,5,,16-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 497 (LEC B1 Wi16),PHARM 497 ENDOCRINE (LEC B1 Wi16),Faculty of Pharmacy and Pharmaceutical Sciences,,Candace Necyk,,Midterm,Exam,Written and multiple choice,40,,16-02-09,,Identify the main anatomy components of the endocrine system.,"Describe the physiological effects of the following: adrenal, thyroid, parathyroid, neurohypophyseal and pancreatic hormones.","Describe the epidemiology, etiology, and risk factors of endocrine disorders.","Describe the pathophysiology of endocrine disorders, including clinical presentation, symptomatology, and long-term health consequences.",Recognize the main structural features of drugs used to manage endocrine disorders.,Explain the pharmacologic effects of drugs used in the management of endocrine disorders.,Describe pharmacokinetic and pharmacodynamic principles to the treatment of endocrine disorders.,Describe the specific laboratory tests used in the diagnosis and monitoring of endocrine disorders.,"Describe the therapeutic approach incorporating non-pharmacologic and pharmacologic treatments to the prevention, treatment and management of endocrine disorders, including use of specific target drugs for condition as well as alternative therapies (dose, route of administration, length of therapy, monitoring parameters).","Recognize and understand the appropriate acute management strategies for patients with diabetes, including travel, exercise and acute illness.",Describe the toxicity of medications used in the management of endocrine disorders.,Identify ethical and cultural issues surrounding endocrine disorders.,Identify the role and the responsibility of the pharmacist within the course of the disease state and its therapy.,Identify applicable health system resources.,Identify and resolve clinically significant drug interactions.,"Select appropriate treatment for special groups (e.g., pediatrics, geriatrics, pregnant or lactating women).","Apply concepts and knowledge of medicinal chemistry, pharmacology, and therapeutic principles for pharmacologic management of endocrine disorders.",Identify actual and potential drug-related problems associated with pharmacologic management of endocrine disorders.,"Develop a patient care plan related to the care of patients with endocrine disorders, including appropriate monitoring and documentation.",Identify when to inform physicians and caregivers if there are danger signs apparent in the assessment.,Identify and retrieve appropriate sources of information needed to resolve drug related problems.,Use the principles of evidence-based medicine to critically evaluate the validity and applicability of information from various literature resources.,"Develop a caring, empathic attitude for patients experiencing of the conditions of primary focus.",Develop an appreciation of the interdisciplinary nature of patient care.,Accept responsibility for keeping abreast of emerging technologies and drugs.,,,,,,,,,,,,,,,,,,,,,,
PHARM 347 (Fall 2017 LEC A1 SEM E1),PHARM 347 Fa17 - HEMATOLOGY Combined LEC SEM Fa17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 2nd year",Dr. Paul Jurasz,,Final ,Exam,Written and multiple choice,65,,17-12-13,,"Describe the epidemiology, etiology, and risk factors of the conditions of primary focus.",Explain the anatomy of blood supply and the lymphatic system of the human.,"Discuss the physiology of the blood supply and lymphatic system including the composition and properties of blood, blood groups and selected functions of blood.","Describe the pathophysiology of the conditions of primary focus, including clinical presentation and symptomatology and long term health consequences.",Explain the effects of drugs used in the management of the conditions of primary focus.,Describe the specific laboratory tests used in the diagnosis and monitoring of the conditions of primary focus.,"Describe the therapeutic approach incorporating non-pharmacologic and pharmacologic treatments including use of specific target drugs for condition as well as alternative therapies (dose, route of administration, length of therapy, monitoring parameters)","Describe the mechanisms, efficacy, side effect profiles and role of each of the following drugs or drug classes: i. Anticoagulants ii. Antiplatelets iii. Fibrinolytics iv. Antifibrinolytics v. Stimulating Factors vi. Iron products",Identify ethical issues surrounding treatment of the conditions of primary focus.,Identify the role and the responsibility of the pharmacist within the course of the disease state and its therapy.,Identify applicable health system resources,Apply concepts and knowledge of pharmacology and therapeutic principles in selecting and monitoring drug therapy for the management of the conditions of primary focus.,Apply pharmacokinetic and pharmacodynamic principles to the treatment of the conditions of primary focus.,Manage clinically significant drug interactions with drugs used to treat the conditions of primary focus.,"Select appropriate treatment for special groups (pediatrics, elderly, pregnancy, lactation).","Recognize the integration of knowledge of therapeutics with medicinal chemistry and pharmacology required to develop rational treatment decisions for therapy, evaluation and monitoring",Utilize an evidence based approach to therapeutic management of the conditions of primary focus.,Identify and locate sources of information needed to solve drug related problems,Critically evaluate the appropriateness and reliability of information from literature resources,Utilize self-directed learning abilities,"Develop a caring, empathic attitude for patients experiencing anemia and thrombosis.",Accept responsibility for keeping abreast of emerging technologies and drugs,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 347 (Fall 2017 LEC A1 SEM E1),PHARM 347 Fa17 - HEMATOLOGY Combined LEC SEM Fa17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 2nd year",Dr. Paul Jurasz,,Midterm,Exam,Multiple choice,30,,17-11-02,,"Describe the epidemiology, etiology, and risk factors of the conditions of primary focus.",Explain the anatomy of blood supply and the lymphatic system of the human.,"Discuss the physiology of the blood supply and lymphatic system including the composition and properties of blood, blood groups and selected functions of blood.","Describe the pathophysiology of the conditions of primary focus, including clinical presentation and symptomatology and long term health consequences.",Explain the effects of drugs used in the management of the conditions of primary focus.,Describe the specific laboratory tests used in the diagnosis and monitoring of the conditions of primary focus.,"Describe the therapeutic approach incorporating non-pharmacologic and pharmacologic treatments including use of specific target drugs for condition as well as alternative therapies (dose, route of administration, length of therapy, monitoring parameters)","Describe the mechanisms, efficacy, side effect profiles and role of each of the following drugs or drug classes: i. Anticoagulants ii. Antiplatelets iii. Fibrinolytics iv. Antifibrinolytics v. Stimulating Factors vi. Iron products",Identify ethical issues surrounding treatment of the conditions of primary focus.,Identify the role and the responsibility of the pharmacist within the course of the disease state and its therapy.,Identify applicable health system resources,Apply concepts and knowledge of pharmacology and therapeutic principles in selecting and monitoring drug therapy for the management of the conditions of primary focus.,Apply pharmacokinetic and pharmacodynamic principles to the treatment of the conditions of primary focus.,Manage clinically significant drug interactions with drugs used to treat the conditions of primary focus.,"Select appropriate treatment for special groups (pediatrics, elderly, pregnancy, lactation).","Recognize the integration of knowledge of therapeutics with medicinal chemistry and pharmacology required to develop rational treatment decisions for therapy, evaluation and monitoring",Utilize an evidence based approach to therapeutic management of the conditions of primary focus.,Identify and locate sources of information needed to solve drug related problems,Critically evaluate the appropriateness and reliability of information from literature resources,Utilize self-directed learning abilities,"Develop a caring, empathic attitude for patients experiencing anemia and thrombosis.",Accept responsibility for keeping abreast of emerging technologies and drugs,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 347 (Fall 2017 LEC A1 SEM E1),PHARM 347 Fa17 - HEMATOLOGY Combined LEC SEM Fa17,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 2nd year",Dr. Paul Jurasz,,Seminar Quiz,Quiz,Multiple choice,5,,17-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Peer Performance Evaluation (Final),Participation,N/A,2,,17-12-04,,"Apply best practices in staff selection, training, development and evaluation.",Help maintain a healthy work environment and assist with conflict management.,Develop a willingness to accept leadership roles where appropriate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Midterm,Exam,Written and multiple choice,25,,17-10-16,,"Clarify roles, responsibilities and expertise of team members, identifying overlaps and gaps.",Apply regulatory and profession best practices to manage the distribution of medications in a variety of practice settings.,"Evaluate factors critical to safe and efficient medication distribution systems including pharmacy layout, workflow, technology and automation.","Apply best practices in staff selection, training, development and evaluation.",Critique the impact of funding and payment policies on the provision of professional services.,Describe strategic planning principles.,Describe marketing principles in the context of supply and demand for professional services.,Utilize inventory control concepts to maintain an inventory control system.,Help maintain a healthy work environment and assist with conflict management.,"Contribute to planning, organizing and performing of work to be done, and integrating evidence while evaluating the results.","Set priorities and manage their time to balance patient care, workflow and practice requirements.",Adapt their practice to fulfill evolving professional roles.,"Anticipate, recognize and manage human, environmental and medication distribution situations that place patients at risk.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Quiz #3,Quiz,Written and multiple choice,1,,17-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Quiz #4,Quiz,Written and multiple choice,1,,17-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Quiz #5,Quiz,Written and multiple choice,1,,17-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Quiz #6,Quiz,Written and multiple choice,1,,17-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Quiz #7,Quiz,Written and multiple choice,1,,17-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Quiz #8,Quiz,Written and multiple choice,1,,17-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Quiz #1,Quiz,Written and multiple choice,1,,17-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Quiz #2,Quiz,Written and multiple choice,1,,17-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Quiz #9,Quiz,Written and multiple choice,1,,17-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Quiz #10,Quiz,Written and multiple choice,1,,17-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Business Plan Presentation â€“ Student Evaluation (Group Mark),Group,N/A,5,,17-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Business Plan Presentation â€“ Instructor / Guest Panel Evaluation (Group Mark),Group,N/A,10,,17-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Peer Performance Evaluation (Midpoint),Participation,N/A,2,,17-10-02,,"Apply best practices in staff selection, training, development and evaluation.",Help maintain a healthy work environment and assist with conflict management.,Develop a willingness to accept leadership roles where appropriate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Business Plan Written Report (Group Mark),Assignment,N/A,10,,17-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 372 (LEC A1 Fa17),PHARM 372 PHARMACY MANAGEMENT (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Jody Shkrobot,,Final,Exam,Written and multiple choice,35,,17-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 321 (LEC A1 Fa17),PHARM 321 PHARM BIOTECHNOLOGY/IMMUN (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,BSc in Pharmacy,Michael R. Doschak,,Final,Exam,Multiple choice,60,NA,17-12-14,,"Compare and contrast the immune responses witnessed in situations of infection, allergy & hypersensitivity, and autoimmune disease",Distinguish between active and passive immunity,Distinguish between humoral and cell mediated immune effector mechanisms,Distinguish between the Innate and Adaptive arms of the immune system,Describe the elements of the human immune system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 321 (LEC A1 Fa17),PHARM 321 PHARM BIOTECHNOLOGY/IMMUN (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,BSc in Pharmacy,Michael R. Doschak,,Midterm,Exam,Multiple choice,40,NA,17-11-04,,"Describe how antisense therapy, gene therapy and stem cell therapy work",Appreciate the range of drug delivery systems currently employed to administer biotechnology-based pharmaceuticals,Understand and demonstrate how recombinant DNA technology is used in the manufacture of biotechnology-based pharmaceuticals,"Describe the four major classes of biotechnology-based pharmaceuticals (peptides, blood products, vaccines, therapeutic proteins [including monoclonal antibodies])",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 362 (LEC A1 Fa17),PHARM 362 PHARMACY LAWS AND ETHICS (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,BSc in Pharmacy,Dr. Ubaka Ogbogu,,Group Writing Assignment,Assignment,N/A,30,NA,16-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 362 (LEC A1 Fa17),PHARM 362 PHARMACY LAWS AND ETHICS (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,BSc in Pharmacy,Dr. Ubaka Ogbogu,,Midterm,Exam,Multiple choice,30,NA,17-11-21,,Be sensitive to ethical/legal issues that arise in contemporary pharmacy practice.,"Accept possible differences between personal values, morals and rights versus professional obligations and ethics.",Demonstrate caring and respect for others.,Accept the professional responsibility to act for the benefit of the patient.,"Demonstrate ability to distinguish an ethical problem from a legal one, and to identify points of intersection, divergence or confrontation.",Apply actions that a pharmacist can take to avoid ethical breaches and professional discipline,"Utilize the problem-solving method (e.g. identify the problem, identify possible alternatives, evaluate the alternatives, choose the best course of action, and defend the action) to integrate ethical and legal principles, and professionalism into pharmacy practice.","Analyze an ethical or legal issue by determining principles involved, clarifying facts, prioritizing principles, assessing alternatives, determining duty and justifying decisions.","Apply actions that a pharmacist can take in order to avoid legal liability (e.g. avoiding medication errors, proper documentation, etc.).","Argue both sides of an ethical or legal issue using ethical and legal principles derived from statutes, case law, bioethics literature and the Alberta College of Pharmacists Code of Ethics",Apply legal and ethical principles to issues that may occur in practice.,"Demonstrate awareness of the demands of professional, ethical and legal responsibility.",Participate in debating a legal/ethical issue with oneâ€™s peers,Describe the course of action taken by the Alberta College of Pharmacists on the issue of substance abuse by pharmacists.,Explain the process of disciplinary action by the Alberta College of Pharmacists.,Describe the court system in the Province of Alberta.,Outline the pharmacists ethical obligations.,"Define and explain the following ethical concepts: beneficence, nonmaleficence, autonomy, and informed consent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 362 (LEC A1 Fa17),PHARM 362 PHARMACY LAWS AND ETHICS (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,BSc in Pharmacy,Dr. Ubaka Ogbogu,,Final,Exam,Multiple choice,40,NA,16-12-09,,Be sensitive to ethical/legal issues that arise in contemporary pharmacy practice.,"Accept possible differences between personal values, morals and rights versus professional obligations and ethics.",Demonstrate caring and respect for others.,Accept the professional responsibility to act for the benefit of the patient.,"Demonstrate ability to distinguish an ethical problem from a legal one, and to identify points of intersection, divergence or confrontation.",Apply actions that a pharmacist can take to avoid ethical breaches and professional discipline,"Utilize the problem-solving method (e.g. identify the problem, identify possible alternatives, evaluate the alternatives, choose the best course of action, and defend the action) to integrate ethical and legal principles, and professionalism into pharmacy practice.","Analyze an ethical or legal issue by determining principles involved, clarifying facts, prioritizing principles, assessing alternatives, determining duty and justifying decisions.","Apply actions that a pharmacist can take in order to avoid legal liability (e.g. avoiding medication errors, proper documentation, etc.).","Argue both sides of an ethical or legal issue using ethical and legal principles derived from statutes, case law, bioethics literature and the Alberta College of Pharmacists Code of Ethics",Apply legal and ethical principles to issues that may occur in practice.,"Demonstrate awareness of the demands of professional, ethical and legal responsibility.",Participate in debating a legal/ethical issue with oneâ€™s peers,Define and explain the meaning and relevance of law and legal institutions.,Describe notable events in the history of medical ethics as relates to the pharmacy profession.,Describe the course of action taken by the Alberta College of Pharmacists on the issue of substance abuse by pharmacists.,Explain the process of disciplinary action by the Alberta College of Pharmacists.,Describe the legal and professional rules governing medical aid in dying.,Describe the unique health care issues faced by the Aboriginal Peoples of Canada.,Explain the legal implications of a personal directives and enduring powers of attorney.,Explain the legal requirements for privacy and confidentiality of health information under the Alberta Health Information Act.,Describe ways that a pharmacist can avoid being sued for negligence.,Explain how compensation for a negligence lawsuit is determined.,Describe the defenses to a negligence or malpractice lawsuit.,Explain the elements of negligence.,"Describe the types of legal actions: Criminal prosecution, civil actions and professional discipline",,,,,,,,,,,,,,,,,,,,,
PHARM 304 (LEC A2 Fa17),PHARM 304 - DRUG INFORMATION (Fall 2017),Faculty of Pharmacy and Pharmaceutical Sciences,BSc in Pharmacy,Ken Cor,,Electronic Resources Assignment,Assignment,N/A,0,,17-10-03,,Formulate and communicate a clear and comprehensive verbal and/or written response that is appropriate to the requester's needs.,Identify strengths and weaknesses of the secondary and tertiary resources commonly used. ,Use library resources and library facilities effectively to access relevant drug information. ,Identify the functions and services offered by the health sciences library.,Describe the types of information found in some common pharmacy tertiary and secondary reference sources.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 304 (LEC A2 Fa17),PHARM 304 - DRUG INFORMATION (Fall 2017),Faculty of Pharmacy and Pharmaceutical Sciences,BSc in Pharmacy,Ken Cor,,Finding and Evaluating Information on the Web,Assignment,N/A,0,,17-09-25,,Identify strengths and weaknesses of the secondary and tertiary resources commonly used. ,Use library resources and library facilities effectively to access relevant drug information. ,Identify the functions and services offered by the health sciences library.,Describe the types of information found in some common pharmacy tertiary and secondary reference sources.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 304 (LEC A2 Fa17),PHARM 304 - DRUG INFORMATION (Fall 2017),Faculty of Pharmacy and Pharmaceutical Sciences,BSc in Pharmacy,Ken Cor,,Lab 3 â€“ Drug Information Queries 2,Assignment,N/A,50,,17-10-24,,Appreciate the professional responsibility to act for the benefit of the patient.Outline the pharmacists ethical obligations.,Follow-up on drug information requests where appropriate.,Formulate and communicate a clear and comprehensive verbal and/or written response that is appropriate to the requester's needs.,Determine the depth of response required for any given question. ,Demonstrate a systematic step-wise approach to answer drug information requests.,"Obtain relevant background information from the client about the patient, disease, and/or drug.",Use library resources and library facilities effectively to access relevant drug information. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 304 (LEC A2 Fa17),PHARM 304 - DRUG INFORMATION (Fall 2017),Faculty of Pharmacy and Pharmaceutical Sciences,BSc in Pharmacy,Ken Cor,,Lab 3 â€“ Drug Information Queries 1,Assignment,N/A,50,,17-10-23,,Appreciate the professional responsibility to act for the benefit of the patient.Outline the pharmacists ethical obligations.,Follow-up on drug information requests where appropriate.,Formulate and communicate a clear and comprehensive verbal and/or written response that is appropriate to the requester's needs.,Determine the depth of response required for any given question. ,Demonstrate a systematic step-wise approach to answer drug information requests.,"Obtain relevant background information from the client about the patient, disease, and/or drug.",Use library resources and library facilities effectively to access relevant drug information. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 392 (Winter 2017 LEC B1 SEM J1),PHARM 392 Wi17 - PHARMACOEPIDEMIOLOGY/PRACT RSC Combined LEC SEM Wi17,Cross Listed Courses,"Pharmacy Practice,, BSc in Pharmacy, 2nd year",Scot H. Simpson,,In-Class Quiz,Quiz,Multiple choice,5,,17-02-10,,Describe the inherent limitations of the drug approval process and pre-marketing clinical trials with regard to assessment of drug safety and effectiveness.,Recognize the difference between type I and type II errors.,Define power and other factors that can influence sample size when trying to detect a difference in risk.,Describe the role of observational studies and randomized controlled trials to support evidence based clinical decisions about safety.,Identify the advantages and limitations of each pharmacoepidemiologic study design. Examples of different studies will be used to illustrate these elements.,Interpret different measures of association reported in pharmacoepidemiologic studies.,Define and interpret effect modification.,Define causal inference.,List Sir Bradford-Hills considerations for inferring causation from observational data.,Classify and describe common types of bias that threaten internal validity of pharmacoepidemiologic studies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 392 (Winter 2017 LEC B1 SEM J1),PHARM 392 Wi17 - PHARMACOEPIDEMIOLOGY/PRACT RSC Combined LEC SEM Wi17,Cross Listed Courses,"Pharmacy Practice,, BSc in Pharmacy, 2nd year",Scot H. Simpson,,Midterm,Exam,Written and multiple choice,40,,17-03-08,,Describe the inherent limitations of the drug approval process and pre-marketing clinical trials with regard to assessment of drug safety and effectiveness.,Recognize the difference between type I and type II errors.,Define power and other factors that can influence sample size when trying to detect a difference in risk.,Describe the role of observational studies and randomized controlled trials to support evidence based clinical decisions about safety.,Identify the advantages and limitations of each pharmacoepidemiologic study design. Examples of different studies will be used to illustrate these elements.,Interpret different measures of association reported in pharmacoepidemiologic studies.,Define and interpret effect modification.,Define causal inference.,List Sir Bradford-Hills considerations for inferring causation from observational data.,Classify and describe common types of bias that threaten internal validity of pharmacoepidemiologic studies,Explain how specific biases may affect measures of association.,Define confounding and explain how it can affect the interpretation of an association.,Describe methods used to minimize the effects of confounding in pharmacoepidemiologic studies.,Explain why we need adverse drug reaction reporting systems and why pharmacists should contribute to this process.,Recognize the difference between type A and type B drug reactions and explain which drug reactions are the focus of pharmacoepidemiologic studies.,Explain the role of systematic reviews and meta-analyses.,Describe the major elements of a systematic review and meta-analysis.,Explain how we can use pharmacoepidemiologic studies to assess the suspected causal relationship between a drug and an adverse reaction.,"Demonstrate critical appraisal skills to assess validity, relevance, and applicability of the pharmacoepidemiologic literature.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
