PHARM 417 (Fall 2017 LEC A1 SEM E1),PHARM 417 Fall 2017 - NEUROLOGY,Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 3rd year",Sherif Mahmoud,,Rare Neurologic Disorders Assignment,Assignment,N/A,10,2017-06-29,,Summarize the impact on and care for patients with rare neurologic disorders.,Synthesize information gained from various literature resources to solve problems or make recommendations,Utilize self-directed learning abilities.,Calculate and apply the applicable pharmacokinetic parameters to monitor patients using these medications.,Identify actual and potential drug-related problems relating to of the conditions of primary focus in patient case studies.,Identify clinically significant drug interactions with drugs used to treat the conditions of primary focus.,Identify presenting symptoms that would be integrated into a triage approach for patients.,"Select appropriate treatment for special groups (e.g. pediatrics, geriatrics, pregnancy, lactation)",Utilize an evidence-based approach to therapeutic management of the conditions of primary focus.,Identify and locate sources of information needed to solve drug-related problems,Identify when to inform caregivers and other members of the health care team if there are danger signs apparent in the assessment.,"For each of the conditions described the student should: review the presenting signs and symptoms of the conditions of primary focus, and describe criteria used to make the diagnosis and to be able to relate the severity of the disease; discuss the therapeutic options with peers, including risks and benefits, and medication and alternative therapy choices; recommend appropriate monitoring parameters; recommend appropriate changes to therapy based on patient outcomes and monitoring parameters","Design pharmaceutical care plans including alternatives (drug, non-drug, referral, reassurance), recommendations, implementation, monitoring and follow up for patients with the conditions of primary focus.",Accept responsibility for keeping abreast of emerging technologies and drugs.,"Develop a caring, empathic attitude for patients experiencing the conditions of primary focus.",Develop an appreciation for advocacy required for individuals with neurologic disorders.,Appreciate the roles of members of the healthcare team in caring for patients with neurologic conditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 397 (Fall 2017 LEC A1 A2 SEM E1 E2),"PHARM 397 Fa17 - VALUES, UROLOGY & NEPHROLOGY Combined LEC SEM Fa17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 2nd year",Ravina Sanghera,,Midterm,Exam,Written and multiple choice,40,2017-10-19,,"Describe the etiology, pathophysiology, clinical presentation, and compensatory mechanism of the four acid-base disorders.","Assess fluid balance based on medical history as well as presenting signs and symptoms, and recommend appropriate management of the patient.",Calculate creatinine clearance and adjust doses for medications that are renally eliminated.,"Identify the presenting signs and symptoms of electrolyte disorders, acid-base disorders, acute kidney injury, chronic kidney disease, nephrolithiasis, and LUTS and describe criteria used to make the diagnosis.",Accept responsibility for keeping abreast of emerging technologies and drugs,"Develop a caring, empathic attitude for patients experiencing the conditions of primary focus. ",Work effectively within the healthcare team.,Develop an appreciation of the interdisciplinary nature of patient care.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 397 (Fall 2017 LEC A1 A2 SEM E1 E2),"PHARM 397 Fa17 - VALUES, UROLOGY & NEPHROLOGY Combined LEC SEM Fa17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 2nd year",Ravina Sanghera,,Online Quiz #2,Quiz,Multiple choice,3,2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 397 (Fall 2017 LEC A1 A2 SEM E1 E2),"PHARM 397 Fa17 - VALUES, UROLOGY & NEPHROLOGY Combined LEC SEM Fa17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 2nd year",Ravina Sanghera,,Online Quiz #3,Quiz,Multiple choice,3,2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 397 (Fall 2017 LEC A1 A2 SEM E1 E2),"PHARM 397 Fa17 - VALUES, UROLOGY & NEPHROLOGY Combined LEC SEM Fa17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 2nd year",Ravina Sanghera,,Online Quiz #1,Quiz,Multiple choice,3,2017-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 397 (Fall 2017 LEC A1 A2 SEM E1 E2),"PHARM 397 Fa17 - VALUES, UROLOGY & NEPHROLOGY Combined LEC SEM Fa17",Cross Listed Courses,"Therapeutics,, BSc in Pharmacy, 2nd year",Ravina Sanghera,,Final,Exam,Written and multiple choice,50,2017-12-18,,Identify the role and the responsibility of the pharmacist within the course of the disease state and its therapy.,Recommend appropriate changes to therapy based on patient outcomes and monitoring parameters.,Work effectively within the healthcare team.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 311 (LEC A1 Fa17),PHARM 311 RADIOPHARM/DIAGNOSTIC IMAGING (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,", , BSc in Pharmacy, ",Arno G. Siraki,,Midterm Exam ,Exam,Multiple choice,40,2016-09-15,,"This module has been designed to familiarize pharmacy students with basic principles of diagnostic imaging, with emphasis on the use of radiation and radioactive drugs and contrast agents in medical diagnosis and therapy. The biological effects of radiation are presented from the viewpoint of a pharmacist's perspective as a health sciences team member.",To indicate the levels of radiation dose received from common radiopharmaceutical diagnostic procedures and the inherent dangers with contrast materials and to place these into a benefit vs. risk concept.,"To acquaint students with basic physical fundamentals regarding concepts of radioactivity, rates and types of radioactive decay; units of radiation; biological effects of radiation – toxicity and therapy; free radical formation and detoxification; diagnostic imaging techniques, instrumentation, and utilization of radiopharmaceuticals.",To consider the various types of radiation and their characteristics and interactions with matter from the viewpoint of how these factors: Influence the utility of different radiations for clinical diagnosis or for therapy; Can present a health hazard from improper use or handling; Determine the methods of radiation detection and measurement,To present the basic principles underlying the biological effects observed with exposure to various levels of radioactivity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 311 (LEC A1 Fa17),PHARM 311 RADIOPHARM/DIAGNOSTIC IMAGING (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,", , BSc in Pharmacy, ",Arno G. Siraki,,In Class Quiz #2,Quiz,Multiple choice,10,2016-09-22,,"To develop a basic understanding of the contemporary diagnostic imaging modalities, including nuclear medicine imaging, x-ray, CT, ultrasound, and MRI, and an understanding of the nature of the clinical information provided by each modality","This course will provide general knowledge regarding diagnostic imaging and radioactivity, and will allow the pharmacist to place a proper perspective on such common concerns in a community as: Radiation safety in general; Biological hazards of radioactive material and installations utilizing radioactivity (eg. xray units) in hospitals and in the community; Risk – benefit concepts in diagnostic imaging; General familiarity with imaging techniques/underlying principles.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 311 (LEC A1 Fa17),PHARM 311 RADIOPHARM/DIAGNOSTIC IMAGING (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,", , BSc in Pharmacy, ",Arno G. Siraki,,Final Exam ,Exam,Multiple choice,50,2016-10-05,,"This module has been designed to familiarize pharmacy students with basic principles of diagnostic imaging, with emphasis on the use of radiation and radioactive drugs and contrast agents in medical diagnosis and therapy. The biological effects of radiation are presented from the viewpoint of a pharmacist's perspective as a health sciences team member.",To illustrate the rationale for the use of radioactive drugs and contrast agents for diagnosis by discussing: the various agents presently available from commercial suppliers; the physiological basis of their utility and clinical applications; their formulation and manufacture; methods of quality control and dispensing and inventory control. The use of radioactive drugs for therapy will be examined.,"This course will provide a basis for further training (either formally or on-the-job) which will provide the expertise for safe and effective handling, preparation and dispensing of radiopharmaceuticals and maintaining proper quality control and inventory.",To indicate the levels of radiation dose received from common radiopharmaceutical diagnostic procedures and the inherent dangers with contrast materials and to place these into a benefit vs. risk concept.,"To acquaint students with basic physical fundamentals regarding concepts of radioactivity, rates and types of radioactive decay; units of radiation; biological effects of radiation – toxicity and therapy; free radical formation and detoxification; diagnostic imaging techniques, instrumentation, and utilization of radiopharmaceuticals.",To consider the various types of radiation and their characteristics and interactions with matter from the viewpoint of how these factors: Influence the utility of different radiations for clinical diagnosis or for therapy; Can present a health hazard from improper use or handling; Determine the methods of radiation detection and measurement,To present the basic principles underlying the biological effects observed with exposure to various levels of radioactivity.,"To illustrate ""radiopharmaceutical kits"", and radionuclide generators for daily preparation of short-lived radiopharmaceuticals in a hospital.","To develop a basic understanding of the contemporary diagnostic imaging modalities, including nuclear medicine imaging, x-ray, CT, ultrasound, and MRI, and an understanding of the nature of the clinical information provided by each modality","This course will provide general knowledge regarding diagnostic imaging and radioactivity, and will allow the pharmacist to place a proper perspective on such common concerns in a community as: Radiation safety in general; Biological hazards of radioactive material and installations utilizing radioactivity (eg. xray units) in hospitals and in the community; Risk – benefit concepts in diagnostic imaging; General familiarity with imaging techniques/underlying principles.","Following this course, students should be able to interpret the labels on radiopharmaceuticals; perform simple calculations related to radioactive decay.","This course will provide pharmacists with fundamental knowledge of contemporary clinical imaging modalities, including the use of radiopharmaceuticals and contrast agents in clinical diagnosis and therapy. Such a basic understanding will enable pharmacists, as members of a Health Team, to communicate knowledgeably with physicians, nurses, technicians and patients regarding the use of various imaging techniques. Emphasis will be placed on radiopharmaceuticals and contrast agents used with these procedures. The use of radioactive materials for in vitro and in vivo tests, and for radiation therapy, will be addressed. An understanding of the general principles underlying the biologic effects of various levels of radiation will assist the pharmacist in allaying patients' fears and misapprehensions regarding radioactivity.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 311 (LEC A1 Fa17),PHARM 311 RADIOPHARM/DIAGNOSTIC IMAGING (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,", , BSc in Pharmacy, ",Arno G. Siraki,,In Class Quiz #1,Quiz,Multiple choice,10,2016-09-07,,"This module has been designed to familiarize pharmacy students with basic principles of diagnostic imaging, with emphasis on the use of radiation and radioactive drugs and contrast agents in medical diagnosis and therapy. The biological effects of radiation are presented from the viewpoint of a pharmacist's perspective as a health sciences team member.","This course will provide general knowledge regarding diagnostic imaging and radioactivity, and will allow the pharmacist to place a proper perspective on such common concerns in a community as: Radiation safety in general; Biological hazards of radioactive material and installations utilizing radioactivity (eg. xray units) in hospitals and in the community; Risk – benefit concepts in diagnostic imaging; General familiarity with imaging techniques/underlying principles.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 301 (LEC A1 Fa17),PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,", BSc in Pharmacy, ",Carlos A. Velázquez,,Final Exam,Exam,Written and multiple choice,50,2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 301 (LEC A1 Fa17),PHARM 301 PRINCIPLES OF DRUG ACTION (LEC A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,", BSc in Pharmacy, ",Carlos A. Velázquez,,Midterm Exam,Exam,Written and multiple choice,50,2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 503 (Fall 2017 LEC A1 SEM E1),PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17,Cross Listed Courses,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time),Jill Hall,,Final Exam,Exam,Written,23,2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 503 (Fall 2017 LEC A1 SEM E1),PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17,Cross Listed Courses,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time),Jill Hall,,TDM Assessment ,Assignment,N/A,5,2017-08-24,,Demonstrate an understanding of key concepts in pharmacokinetics and therapeutic drug monitoring and apply pharmacokinetic principles to resolve drug therapy problems and optimize pharmacotherapy outcomes.,"Apply acquired therapeutic knowledge to confidently and competently manage medication therapy (including monitoring and follow-up) for patients with both the common disease states covered and those beyond, even if complex interplay between disease states exists. ","Demonstrate critical thinking, therapeutic knowledge, and the use of a therapeutic thought process (patient care process) in prioritizing and resolving a patient’s drug related problems, making appropriate recommendations related to ambiguous medication-related issues and those where evidence is limited or contradictory. ","Develop and defend a detailed care plan (with supporting chart documentation) to resolve and/or prevent drug related problems, applying principles of evidence-based medicine. ","Effectively translate therapeutic knowledge to patients with complex care issues and/or those of a sensitive nature that present challenges in communication, in a variety of settings. ","Demonstrate the self-directed learning, self-reflection, and peer assessment skills required for continuous professional development and precepting students. ","Apply the communication, collaboration, and leadership skills gained through teamwork to other professional team environments.",Demonstrate professional attitude and behaviour consistently and work collaboratively with other team members to optimize patients’ pharmacotherapy outcomes. ,Demonstrate respect for diversity of views and experiences.,Embrace self-directed and life-long learning. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 503 (Fall 2017 LEC A1 SEM E1),PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17,Cross Listed Courses,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time),Jill Hall,,Tutorial Evaluation: TMCA and TACL,Assignment,N/A,12,2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 503 (Fall 2017 LEC A1 SEM E1),PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17,Cross Listed Courses,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time),Jill Hall,,Documentation Notes ,Assignment,N/A,15,2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 503 (Fall 2017 LEC A1 SEM E1),PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17,Cross Listed Courses,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time),Jill Hall,,Key Learning Issues and Care Plans  ,Assignment,N/A,2,2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 503 (Fall 2017 LEC A1 SEM E1),PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17,Cross Listed Courses,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time),Jill Hall,,Exam 1: Midterm,Exam,Written,19,2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 503 (Fall 2017 LEC A1 SEM E1),PHARM 503 Fa17 - ADVANCED PHARMACOTHERAPY Combined LEC SEM Fa17,Cross Listed Courses,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (full-time),Jill Hall,,Exam 2: Midterm ,Exam,Written,23,2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 351 (LEC A1 Fa17),PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Dr. Dion Brocks,,Midterm,Exam,Multiple choice,34,2017-10-23,,"Comprehend one and two compartmental models, including the underlying reasons for the appearance of more than one compartment in a plasma concentration vs. time profile.","Use the knowledge obtained from determination of pharmacokinetic parameters to devise an individualized dosing regimen for a patient, tailored to achieve a therapeutic goal of concentration and/or effect.",Comprehend concepts related to nonlinear elimination of drug.,Recognize factors that can influence the relationship between plasma concentrations and pharmacodynamics potency of drugs,"Understand the relationship between organ clearance and total body clearance, and detail the mechanisms involved in renal and hepatic drug clearance of a particular drug.","Identify the relationships between different pharmacokinetic parameters and blood fluid concentrations after drug administration by the intravenous, oral and injectable routes.",Grasp the concept of steady state and its dependency on half-life in relation to constant intravenous infusion and repeated dose administration.,"Determine CL, Vd, and other dependent pharmacokinetic parameters (half-life, maximum concentration after dosing, area under the concentration vs. time curve) from plasma concentration vs. time data.",Become proactive in including and considering concepts of therapeutic drug monitoring in practice skills.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 351 (LEC A1 Fa17),PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Dr. Dion Brocks,,Final,Exam,Multiple choice,44,2017-12-20,,Recognize the relationship between pharmacokinetics and therapeutic relevance in: a. Extremes of age b. Genetic differences in drug metabolism (polymorphism) c. Diminished renal function d. Concomitant administration of interacting drugs e. Drug disposition in maternal and infants (pregnancy and breastmilk,"Explain the following pharmacokinetic concepts:a. First and zero order rate processes. b. Rates, rate constants, and intercepts. c. Total body clearance (CL). d. Volume of distribution (Vd).","Use knowledge related to measures of organ clearance to predict changes in blood levels when physiological 3 factors or clinical conditions are present that may affect blood flows, intrinsic clearance and transporter function.",Become proactive in including and considering concepts of therapeutic drug monitoring in practice skills.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 351 (LEC A1 Fa17),PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Dr. Dion Brocks,,Lecture Participation,Participation,N/A,2,2016-12-14,,"Comprehend one and two compartmental models, including the underlying reasons for the appearance of more than one compartment in a plasma concentration vs. time profile.","Use the knowledge obtained from determination of pharmacokinetic parameters to devise an individualized dosing regimen for a patient, tailored to achieve a therapeutic goal of concentration and/or effect.",Comprehend concepts related to nonlinear elimination of drug.,Recognize factors that can influence the relationship between plasma concentrations and pharmacodynamics potency of drugs,Recognize the relationship between pharmacokinetics and therapeutic relevance in: a. Extremes of age b. Genetic differences in drug metabolism (polymorphism) c. Diminished renal function d. Concomitant administration of interacting drugs e. Drug disposition in maternal and infants (pregnancy and breastmilk,"Explain the following pharmacokinetic concepts:a. First and zero order rate processes. b. Rates, rate constants, and intercepts. c. Total body clearance (CL). d. Volume of distribution (Vd).","Understand the relationship between organ clearance and total body clearance, and detail the mechanisms involved in renal and hepatic drug clearance of a particular drug.","Identify the relationships between different pharmacokinetic parameters and blood fluid concentrations after drug administration by the intravenous, oral and injectable routes.",Grasp the concept of steady state and its dependency on half-life in relation to constant intravenous infusion and repeated dose administration.,"Determine CL, Vd, and other dependent pharmacokinetic parameters (half-life, maximum concentration after dosing, area under the concentration vs. time curve) from plasma concentration vs. time data.","Use knowledge related to measures of organ clearance to predict changes in blood levels when physiological 3 factors or clinical conditions are present that may affect blood flows, intrinsic clearance and transporter function.",Become proactive in including and considering concepts of therapeutic drug monitoring in practice skills.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 351 (LEC A1 Fa17),PHARM 351 BIOPHARMACEUTICS&PHARMACOKINET (LEC AL FA17),Faculty of Pharmacy and Pharmaceutical Sciences,"BSc in Pharmacy, ",Dr. Dion Brocks,,Pharmacokinetic web-based problem assignments (15 in total),Assignment,N/A,20,2017-08-29,,"Comprehend one and two compartmental models, including the underlying reasons for the appearance of more than one compartment in a plasma concentration vs. time profile.","Use the knowledge obtained from determination of pharmacokinetic parameters to devise an individualized dosing regimen for a patient, tailored to achieve a therapeutic goal of concentration and/or effect.",Comprehend concepts related to nonlinear elimination of drug.,Recognize factors that can influence the relationship between plasma concentrations and pharmacodynamics potency of drugs,Recognize the relationship between pharmacokinetics and therapeutic relevance in: a. Extremes of age b. Genetic differences in drug metabolism (polymorphism) c. Diminished renal function d. Concomitant administration of interacting drugs e. Drug disposition in maternal and infants (pregnancy and breastmilk,"Explain the following pharmacokinetic concepts:a. First and zero order rate processes. b. Rates, rate constants, and intercepts. c. Total body clearance (CL). d. Volume of distribution (Vd).","Understand the relationship between organ clearance and total body clearance, and detail the mechanisms involved in renal and hepatic drug clearance of a particular drug.","Identify the relationships between different pharmacokinetic parameters and blood fluid concentrations after drug administration by the intravenous, oral and injectable routes.",Grasp the concept of steady state and its dependency on half-life in relation to constant intravenous infusion and repeated dose administration.,"Determine CL, Vd, and other dependent pharmacokinetic parameters (half-life, maximum concentration after dosing, area under the concentration vs. time curve) from plasma concentration vs. time data.","Use knowledge related to measures of organ clearance to predict changes in blood levels when physiological 3 factors or clinical conditions are present that may affect blood flows, intrinsic clearance and transporter function.",Become proactive in including and considering concepts of therapeutic drug monitoring in practice skills.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 467 (Fall 2017 LEC A1 SEM E1),PHARM 467 Fa17 - ONCOLOGY Combined LEC SEM Fa17,Cross Listed Courses,"Pharmaceutical Sciences,, BSc in Pharmacy, 2nd year",Dr. Victor Samokhvalov,,Midterm Exam,Exam,Multiple choice,50,2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 467 (Fall 2017 LEC A1 SEM E1),PHARM 467 Fa17 - ONCOLOGY Combined LEC SEM Fa17,Cross Listed Courses,"Pharmaceutical Sciences,, BSc in Pharmacy, 2nd year",Dr. Victor Samokhvalov,,Final Exam,Exam,Written and multiple choice,50,2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 304 (Fall 2017 LAB LEC SEM),PHARM 304 Fa17 - HLTH PROF DRUG INFORMATION Combined LAB LEC SEM Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",Ken Cor,,Finding and Evaluating Information on the Web,Assignment,N/A,0,2017-09-25,,Describe the types of information found in some common pharmacy tertiary and secondary reference sources.,Identify the functions and services offered by the health sciences library.,Use library resources and library facilities effectively to access relevant drug information. ,Identify strengths and weaknesses of the secondary and tertiary resources commonly used. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 304 (Fall 2017 LAB LEC SEM),PHARM 304 Fa17 - HLTH PROF DRUG INFORMATION Combined LAB LEC SEM Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",Ken Cor,,Lab 3 – Drug Information Queries 1,Assignment,N/A,50,2017-10-23,,Use library resources and library facilities effectively to access relevant drug information. ,"Obtain relevant background information from the client about the patient, disease, and/or drug.",Demonstrate a systematic step-wise approach to answer drug information requests.,Determine the depth of response required for any given question. ,Formulate and communicate a clear and comprehensive verbal and/or written response that is appropriate to the requester's needs.,Follow-up on drug information requests where appropriate.,Appreciate the professional responsibility to act for the benefit of the patient.Outline the pharmacists ethical obligations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 304 (Fall 2017 LAB LEC SEM),PHARM 304 Fa17 - HLTH PROF DRUG INFORMATION Combined LAB LEC SEM Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",Ken Cor,,Electronic Resources Assignment,Assignment,N/A,0,2017-10-03,,Describe the types of information found in some common pharmacy tertiary and secondary reference sources.,Identify the functions and services offered by the health sciences library.,Use library resources and library facilities effectively to access relevant drug information. ,Identify strengths and weaknesses of the secondary and tertiary resources commonly used. ,Formulate and communicate a clear and comprehensive verbal and/or written response that is appropriate to the requester's needs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 304 (Fall 2017 LAB LEC SEM),PHARM 304 Fa17 - HLTH PROF DRUG INFORMATION Combined LAB LEC SEM Fa17,Cross Listed Courses,"Pharmacy Practice,, Behavioural, Social and Administrative Sciences, BSc in Pharmacy, 1st year",Ken Cor,,Lab 3 – Drug Information Queries 2,Assignment,N/A,50,2017-10-24,,Use library resources and library facilities effectively to access relevant drug information. ,"Obtain relevant background information from the client about the patient, disease, and/or drug.",Demonstrate a systematic step-wise approach to answer drug information requests.,Determine the depth of response required for any given question. ,Formulate and communicate a clear and comprehensive verbal and/or written response that is appropriate to the requester's needs.,Follow-up on drug information requests where appropriate.,Appreciate the professional responsibility to act for the benefit of the patient.Outline the pharmacists ethical obligations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 524 (LEC 800 Fa17),"PHARM 524 FRAMEWORKS FOR TEAMS, COLLABORATION AND EDUCATION IN PHARMACY PRACTICE - PART 1 (Fa17)",Faculty of Pharmacy and Pharmaceutical Sciences,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (part-time),"Melanie Danilak, BSc. Pharm, ACPR, MEd ",,Reflective Paper - Evaluation of Group Experience (40%),Essay,N/A,40,2017-12-10,,"Describe elements of group development, group dynamics, and group effectiveness.",Apply principles of program evaluation to plan and evaluate a group experience.,Present information and views effectively in written and oral presentation formats.,Apply critical thinking skills.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 524 (LEC 800 Fa17),"PHARM 524 FRAMEWORKS FOR TEAMS, COLLABORATION AND EDUCATION IN PHARMACY PRACTICE - PART 1 (Fa17)",Faculty of Pharmacy and Pharmaceutical Sciences,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (part-time),"Melanie Danilak, BSc. Pharm, ACPR, MEd ",,Group Assignment - Learning Theories (40%),Group,N/A,40,2017-10-28,,"Discuss and contrast theories of learning including: behavioral, cognitive, humanist, social cognitive, constructivist, critical.","Develop education plans using principles of needs assessment, planning, development, and evaluation for diverse audiences including professionals, public, patients and groups of patients.",Present information and views effectively in written and oral presentation formats.,Facilitate professional learning.,Demonstrate collaboration in learning.,Demonstrate self-directed and life-long learning.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 524 (LEC 800 Fa17),"PHARM 524 FRAMEWORKS FOR TEAMS, COLLABORATION AND EDUCATION IN PHARMACY PRACTICE - PART 1 (Fa17)",Faculty of Pharmacy and Pharmaceutical Sciences,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (part-time),"Melanie Danilak, BSc. Pharm, ACPR, MEd ",,Contribution to Discussions - Sessions 4-6,Participation,N/A,10,2017-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 524 (LEC 800 Fa17),"PHARM 524 FRAMEWORKS FOR TEAMS, COLLABORATION AND EDUCATION IN PHARMACY PRACTICE - PART 1 (Fa17)",Faculty of Pharmacy and Pharmaceutical Sciences,Doctor of Pharmacy (PharmD) for Practicing Pharmacists (part-time),"Melanie Danilak, BSc. Pharm, ACPR, MEd ",,Contribution to Discussions - Sessions 1-3,Participation,N/A,10,2017-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 489 (SEM A1 Fa17),PHARM 489 THERAP & PROF PRACT (SEM A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,,Tony KL Kiang,,Final Exam,Exam,Written,25,2017-07-28,,Demonstrate the ability to research and develop practical therapeutic knowledge for the management of several disease states.,"Demonstrate in-depth knowledge of a controversial topic, critical thinking skills, decision-making skills, and verbal communication skills.","Demonstrate use of a therapeutic process to identify, prioritize, and resolve actual and/or potential drug-related problems using a patient care centered approach.",Answer a focused clinical question and create a patient care plan using a systematic problem-solving approach.,"Demonstrate refinement of critical appraisal, written and oral communication skills.",Incorporate principles of evidence-based medicine into therapeutic decision making.,Demonstrate a confident and competent approach to solving patient concerns.,Utilize a seamless care approach to promote optimal patient outcomes in acute and chronic care settings.,Apply appropriate documentation skills to facilitate care throughout a variety of settings.,"Demonstrate appropriate presentation skills (i.e. content, language) through case presentations.",Demonstrate self-directed learning abilities and team skills.,Accept responsibility of keeping current with emerging therapeutic modalities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHARM 489 (SEM A1 Fa17),PHARM 489 THERAP & PROF PRACT (SEM A1 Fa17),Faculty of Pharmacy and Pharmaceutical Sciences,,Tony KL Kiang,,Patient Case Scenario Assignment,Assignment,N/A,40,2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
